stop_code,name,lat,lon,routes_array
154370,FORT UNION BLVD @ 844 E,40.621907,-111.867906,78790-81391
154371,FORT UNION BLVD @ 1212 E,40.625893,-111.856989,78790-81391
155001,HOLLADAY BLVD @ 4884 S,40.662901,-111.819256,78721-81382
155002,HOLLADAY BLVD @ 4962 S,40.661561,-111.819217,78721-81382
155004,HOLLADAY BLVD @ 5146 S,40.657616,-111.818567,78721-81382
155007,HOLLADAY BLVD @ 5390 S,40.653279,-111.813596,78721-81382
155008,HOLLADAY BLVD @ 5580 S,40.649784,-111.812044,78721-81382
155009,HOLLADAY BLVD @ 5714 S,40.647694,-111.812031,78721-81382
155010,HOLLADAY BLVD @ 5772 S,40.645831,-111.812008,78721-81382
155011,HOLLADAY BLVD @ 5930 S,40.643491,-111.811997,78721-81382
155012,HOLLADAY BLVD @ 6002 S,40.642101,-111.811999,78721-81382
155013,HOLLADAY BLVD @ 6100 S,40.641038,-111.811997,78721-81382
155018,2300 E @ 6300 S,40.636873,-111.824821,78729-80368
155021,2300 E @ 6598 S,40.631384,-111.824807,78729-80368
155025,FORT UNION BLVD @ 2285 E,40.624072,-111.825215,78790-81391
155026,FORT UNION BLVD @ 2181 E,40.624081,-111.828426,78734-78790-81391-81495
155027,FORT UNION BLVD @ 2109 E,40.624103,-111.830125,78790-81391
155029,FORT UNION BLVD @ 1991 E,40.624394,-111.835167,78790-78815-80386-81391
155030,FORT UNION BLVD @ 1891 E,40.624606,-111.837407,78790-81391
155031,FORT UNION BLVD @ 1811 E,40.624875,-111.840139,78790-81391
155032,FORT UNION BLVD @ 1810 E,40.624718,-111.840148,78790-81391
155033,FORT UNION BLVD @ 1892 E,40.624463,-111.837511,78790-81391
155034,HIGHLAND DR @ 7050 S,40.623316,-111.834423,78720-78731-78734-80369-81381-81495
155036,HIGHLAND DR @ 7220 S,40.620125,-111.834511,78720-78731-78734-80369-81381-81495
155038,HIGHLAND DR @ 7430 S,40.614403,-111.833572,78720-78731-78734-80369-81381-81495
155039,HIGHLAND DR @ 7411 S,40.615284,-111.833589,78720-78731-78734-80369-81381-81495
155041,WASATCH DR @ 6513 S,40.632395,-111.799108,78734-81495
155042,WASATCH BLVD @ 6516 S,40.63226,-111.79934,78734-81495
155050,2300 E @ 6607 S,40.631101,-111.824659,78729-80368
155052,2300 E @ 6271 S,40.637047,-111.824652,78729-80368
155057,HOLLADAY BLVD @ 6175 S,40.639415,-111.811827,78721-81382
155058,HOLLADAY BLVD @ 5997 S,40.641017,-111.811843,78721-81382
155060,HOLLADAY BLVD @ 5881 S,40.644501,-111.811846,78721-81382
155062,HOLLADAY BLVD @ 5701 S,40.647623,-111.811862,78721-81382
155063,HOLLADAY BLVD @ 5571 S,40.649953,-111.811848,78721-81382
155064,HOLLADAY BLVD @ 5451 S,40.651801,-111.812495,78721-81382
155065,HOLLADAY BLVD @ 5385 S,40.653541,-111.813597,78721-81382
155066,HOLLADAY BLVD @ 5277 S,40.655507,-111.815359,78721-81382
155068,HOLLADAY BLVD @ 4963 S,40.661288,-111.819075,78721-81382
155070,HIGHLAND DR @ 6270 S,40.637588,-111.834451,78720-81381
155071,HIGHLAND DR @ 6360 S,40.635923,-111.834425,78720-81381
155073,FORT UNION BLVD @ 2018 E,40.624124,-111.833514,78790-78815-80386-81391
155074,FORT UNION BLVD @ 2140 E,40.623927,-111.830231,78790-81391
155075,FORT UNION BLVD @ 2194 E,40.623934,-111.828001,78734-78790-81391-81495
155076,FORT UNION BLVD @ 2258 E,40.623912,-111.825928,78790-81391
155077,FORT UNION BLVD @ 2344 E,40.623902,-111.823248,78729-78734-78790-78815-80368-80386-81391-81495
155078,FORT UNION BLVD @ 2474 E,40.623881,-111.820745,78790-81391
155079,2700 E @ 7050 S,40.622703,-111.815321,78729-80368
155082,2700 E @ 7350 S,40.617679,-111.815381,78729-80368
155084,2700 E @ 7526 S,40.614322,-111.815412,78729-80368
155088,2700 E @ 7559 S,40.613825,-111.815326,78729-80368
155090,2700 E @ 7355 S,40.617498,-111.815233,78729-80368
155093,FORT UNION BLVD @ 2691 E,40.624046,-111.816178,78729-78734-78790-78815-80368-80386-81391-81495
155094,FORT UNION BLVD @ 2477 E,40.624036,-111.820335,78790-81391
155095,FORT UNION BLVD @ 2335 E,40.624064,-111.823569,78729-78734-78790-78815-80368-80386-81391-81495
155100,VAN WINKLE EXPY @ 6111 S,40.640579,-111.836034,78729-78731-80368-80369
155101,HIGHLAND DR @ 5911 S,40.643714,-111.834903,78720-81381
155103,HIGHLAND DR @ 5719 S,40.647351,-111.834873,78720-81381
155104,HIGHLAND DR @ 5571 S,40.649801,-111.834857,78720-81381
155105,HIGHLAND DR @ 5451 S,40.651883,-111.834869,78720-81381
155107,HIGHLAND DR @ 5239 S,40.656095,-111.834712,78720-81381
155109,HIGHLAND DR @ 5075 S,40.659519,-111.834695,78720-81381
155115,HIGHLAND DR @ 5002 S,40.660396,-111.835445,78720-81381
155117,HIGHLAND DR @ 5238 S,40.656118,-111.834939,78720-81381
155119,HIGHLAND DR @ 5448 S,40.65225,-111.835046,78720-81381
155120,HIGHLAND DR @ 5610 S,40.649094,-111.835067,78720-81381
155121,HIGHLAND DR @ 5704 S,40.647371,-111.835081,78720-81381
155123,HIGHLAND DR @ 5910 S,40.643974,-111.835074,78720-81381
155124,FORT UNION BLVD @ 2748 E,40.623868,-111.814727,78734-78790-78815-80386-81391-81495
155125,FORT UNION BLVD @ 2868 E,40.623862,-111.811418,78790-78815-80386-81391
155144,3000 E @ 6440 S,40.633011,-111.806571,78721-78815-80386-81382
155146,COTTONWOOD PKWY @ 2825 E,40.633733,-111.811185,78721-78790-81382-81391
155147,COTTONWOOD PKWY @ 2890 E,40.633037,-111.810507,78721-78790-81382-81391
155148,COTTONWOOD PKWY @ 2955 E,40.632237,-111.808666,78721-78790-81382-81391
155149,3000 E @ 6723 S,40.628788,-111.807773,78790-81391
155150,3000 E @ 6797 S,40.625661,-111.807763,78790-81391
155151,3000 E @ 6950 S,40.624805,-111.807773,78790-78815-80386-81391
155152,FORT UNION BLVD @ 2941 E,40.624029,-111.809036,78790-81391
155153,FORT UNION BLVD @ 2841 E,40.624041,-111.812138,78790-78815-80386-81391
155154,FORT UNION BLVD @ 2725 E,40.624041,-111.814176,78790-81391
155161,3000 E @ 6967 S,40.624551,-111.807631,78790-78815-80386-81391
155163,3000 E @ 6425 S,40.634191,-111.805931,78721-81382
155165,HOLLADAY BLVD @ 4833 S,40.664234,-111.819696,78721-81382
155167,HIGHLAND DR @ 7069 S,40.623046,-111.834209,78720-78731-78734-80369-81381-81495
155169,6200 S @ 2010 E,40.638442,-111.833615,78729-80368
155173,FORT UNION BLVD @ 2545 E,40.624029,-111.818428,78790-81391
161004,CHERRY ST @ 198 W,40.595307,-112.469502,78741-78826
161005,CENTER ST @ 109 S,40.597125,-112.469597,78741-78826
161006,Main St @ 151 W,40.599885,-112.469334,81387
161007,MAIN ST @ 75 W,40.599821,-112.467268,78741-78826-81387
161009,MAIN ST @ 98 E,40.599758,-112.460763,78741-78826-81387
161010,MAIN ST @ 200 E,40.599727,-112.457891,78741-78826-81387
161011,MAIN ST @ 294 E,40.599692,-112.453401,78741-78826-81387
161012,MAIN ST @ 348 E,40.599662,-112.449421,78741-78826-81387
161013,MAIN ST @ 345 E,40.599903,-112.449917,78741-78826
161014,MAIN ST @ 303 E,40.599928,-112.452887,78741-78826
161025,QUIRK ST @ 11 S,40.598791,-112.456738,78741-78826
161026,QUIRK ST @ 180 S,40.595739,-112.456781,78741-78826
161027,CHERRY ST @ 195 E,40.595393,-112.459673,78741-78826
161028,CHERRY ST @ 75 E,40.595395,-112.461837,78741-78826
161029,CHERRY ST @ 16 W,40.595308,-112.464227,78741-78826
161030,CHERRY ST @ 124 W,40.595307,-112.467524,78741-78826
162001,MAIN ST @ 820 E,40.599519,-112.425419,78741-78826-81387
162002,UT-112 @ 20 S,40.59925,-112.426105,81387
162003,MAIN ST @ 727 E,40.599706,-112.430673,78741-78826
162004,MAIN ST @ 647 E,40.599731,-112.435039,78741-78826
162005,MAIN ST @ 503 E,40.599789,-112.442258,78741-78826
162006,MAIN ST @ 405 E,40.599875,-112.446715,78741-78826
162007,MAIN ST @ 400 E,40.599634,-112.446881,78741-78826-81387
162008,MAIN ST @ 498 E,40.599621,-112.442651,78741-78826-81387
162009,MAIN ST @ 660 E,40.599555,-112.435097,78741-78826-81387
162010,MAIN ST @ 748 E,40.599526,-112.431351,78741-78826-81387
165002,UT-36 @ 2450 N Park & Ride,40.573874,-112.293849,78739-78740-78825-81369-81386-81492
170023,9000 S @ 3913 W,40.587748,-111.984539,78725-80333
170024,9000 S @ 3805 W,40.587731,-111.981718,78725-80333
170025,9000 S @ 3705 W,40.587734,-111.979654,78725-80333
170030,9000 S @ 3181 W,40.587651,-111.966778,78838-80416
170031,9000 S @ 2901 W,40.587657,-111.962326,78838-80416
170033,9000 S @ 2655 W,40.587659,-111.957015,78838-80416
170034,9000 S @ 2175 W,40.587656,-111.947625,78838-80416
170035,9000 S @ 1995 W,40.587641,-111.944756,78838-80416
170036,9000 S @ 1847 W,40.587637,-111.941914,78838-80416
171002,2700 W @ 7810 S,40.608978,-111.957911,78722-80364
171050,9000 S @ 2785 W,40.587641,-111.960433,78838-80416
171053,2700 W @ 7809 S,40.608836,-111.957707,78722-80364
171055,3200 W @ 7810 S,40.608721,-111.967567,78724-80365
171056,3200 W @ 7980 S,40.606197,-111.967522,78724-80365
171057,3200 W @ 8132 S,40.603131,-111.967384,78724-80365
171058,3200 W @ 8212 S,40.601627,-111.967458,78724-80365
171064,3200 W @ 7761 S,40.610493,-111.967369,78724-80365
171065,7800 S @ 3180 W,40.609594,-111.966603,78837-80415
171067,7800 S @ 3466 W,40.609583,-111.973395,78836-78837-80414-80415
171069,7800 S @ 3720 W,40.609613,-111.979706,78836-78837-80414-80415
171096,9000 S @ 3784 W,40.587961,-111.981308,78725-80333
171097,9000 S @ 3898 W,40.587966,-111.983904,78725-80333
171109,7800 S @ 3425 W,40.609379,-111.973081,78837-80415
171110,7800 S @ 3236 W,40.609358,-111.968169,78837-80415
171111,7800 S @ 3185 W,40.609381,-111.966811,78837-80415
171112,7800 S @ 2857 W,40.609381,-111.961202,78837-80415
171113,7800 S @ 2685 W,40.609394,-111.957034,78837-80415
171114,7800 S @ 2471 W,40.609342,-111.953781,78837-80415
171115,7800 S @ 2235 W,40.609344,-111.949161,78837-80415
171116,7800 S @ 2155 W,40.609351,-111.947276,78837-80415
171117,7800 S @ 2210 W,40.609568,-111.949089,78837-80415
171118,7800 S @ 2480 W,40.609563,-111.953807,78837-80415
171119,7800 S @ 2716 W,40.609596,-111.958512,78837-80415
171120,7800 S @ 2818 W,40.609603,-111.960032,78837-80415
171121,7800 S @ 3050 W,40.609597,-111.964272,78837-80415
171134,9000 S @ 3480 W,40.588045,-111.974115,78725-80333
171135,9000 S @ 3690 W,40.587954,-111.979149,78725-80333
171138,3200 W @ 7639 S,40.612266,-111.967359,78724-80365
171142,7800 S @ 3055 W,40.609411,-111.964091,78837-80415
171143,7800 S @ 2011 W,40.609379,-111.945091,78837-80415
171151,7800 S @ 2320 W,40.609565,-111.950526,78837-80415
171153,7800 S @ 2920 W,40.609621,-111.962361,78837-80415
171168,9000 S @ 2610 W,40.587868,-111.955946,78838-80416
171170,9000 S @ 2876 W,40.587878,-111.961181,78838-80416
171171,9000 S @ 3018 W,40.587874,-111.963638,78838-80416
171172,9000 S @ 3160 W,40.587867,-111.966434,78838-80416
172003,REDWOOD RD @ 8220 S,40.602028,-111.938863,78719-80362
172005,REDWOOD RD @ 8380 S,40.598951,-111.938891,78719-80362
172006,REDWOOD RD @ 8576 S,40.595731,-111.938879,78719-80362
172007,REDWOOD RD @ 8662 S,40.593836,-111.938877,78719-80362
172008,REDWOOD RD @ 8770 S,40.591774,-111.938872,78719-80362
172009,REDWOOD RD @ 8940 S,40.589401,-111.938871,78719-80362
172010,REDWOOD RD @ 9176 S,40.584784,-111.938873,78719-80362
172012,REDWOOD RD @ 9412 S,40.580246,-111.938837,78719-80362
172013,REDWOOD RD @ 9570 S,40.577501,-111.938846,78719-80362
172014,REDWOOD RD @ 9650 S,40.575802,-111.938839,78719-80362
172016,REDWOOD RD @ 9994 S,40.569844,-111.938835,78719-80362
172017,REDWOOD RD @ 10198 S,40.565665,-111.938828,78719-80362
172019,Redwood Rd. @ 10341 So.,40.563133,-111.938476,78719-80362
172020,REDWOOD RD @ 10173 S,40.566288,-111.938522,78719-80362
172021,REDWOOD RD @ 9999 S,40.569558,-111.938523,78719-80362
172022,REDWOOD RD @ 9545 S,40.578588,-111.938541,78719-80362
172023,REDWOOD RD @ 9393 S,40.580448,-111.938531,78719-80362
172024,REDWOOD RD @ 9287 S,40.582498,-111.938613,78719-80362
172025,REDWOOD RD @ 9185 S,40.584409,-111.938557,78719-80362
172026,REDWOOD RD @ 9089 S,40.586039,-111.938518,78719-80362
172040,SANDY PKWY @ 600 W,40.597803,-111.90763,78759-80350
172042,TEMPLE DR @ 10474 S,40.561065,-111.929251,78719-78832-80362-80410
172046,SOUTH JORDAN PKWY @ 720 W,40.55909,-111.910815,78832-80410
172052,SOUTH JORDAN PKWY @ 1076 W,40.560785,-111.921092,78832-80410
172063,SOUTH JORDAN PKWY @ 1330 W,40.562354,-111.92984,78719-80362
172073,SOUTH JORDAN PKWY @ 1522 W,40.562426,-111.934364,78719-80362
172074,REDWOOD RD @ 8739 S,40.592655,-111.938573,78719-80362
172076,REDWOOD RD @ 8553 S,40.596181,-111.938575,78719-80362
172077,REDWOOD RD @ 8405 S,40.598275,-111.938587,78719-80362
172078,REDWOOD RD @ 8347 S,40.599776,-111.938585,78719-80362
172079,SOUTH JORDAN PKWY @ 1667 W,40.562169,-111.937962,78719-80362
172082,REDWOOD RD @ 8001 S,40.606603,-111.938598,78718-80361
172083,REDWOOD RD @ 7899 S,40.608154,-111.938601,78718-80361
172084,7800 S @ 1689 W,40.609388,-111.938203,78837-80415
172085,7800 S @ 1579 W,40.609404,-111.936326,78837-80415
172086,7800 S @ 1421 W,40.609424,-111.931981,78837-80415
172087,SOUTH JORDAN PKWY @ 1523 W,40.562171,-111.934344,78719-80362
172090,7800 S @ 1650 W,40.609648,-111.937668,78837-80415
172092,9000 S @ 1669 W,40.587569,-111.937649,78838-80416
172093,9000 S @ 1519 W,40.587624,-111.934875,78838-80416
172094,9000 S @ 1270 W,40.587707,-111.927816,78838-80416
172095,9000 S @ 1153 W,40.587708,-111.924568,78838-80416
172096,9000 S @ 1051 W,40.587603,-111.921339,78838-80416
172097,SOUTH JORDAN PKWY @ 1279 W,40.562003,-111.928446,78832-80410
172098,REDWOOD RD @ 8655 S,40.594285,-111.938571,78719-80362
172099,SOUTH JORDAN PKWY @ 1049 W,40.560302,-111.920206,78832-80410
172105,SANDY PKWY @ 8813 S,40.591535,-111.9043,78759-80350
172106,SANDY PKWY @ 8681 S,40.593714,-111.904721,78759-80350
172107,SANDY PKWY @ 8369 S,40.59721,-111.906299,78759-80350
172108,SOUTH JORDAN PKWY @ 665 W,40.558782,-111.90946,78832-80410
172111,9000 S @ 1070 W,40.587853,-111.921773,78838-80416
172112,9000 S @ 1170 W,40.587927,-111.925077,78838-80416
172113,9000 S @ 1330 W,40.587922,-111.930016,78838-80416
172114,9000 S @ 1476 W,40.587902,-111.933347,78838-80416
172115,9000 S @ 1646 W,40.587806,-111.936175,78838-80416
172117,MAIN ST @ 8107 S,40.604412,-111.910201,78759-80350
172135,MONROE ST @ 8130 S,40.604192,-111.896271,78759-80350
172136,MONROE ST @ 8230 S,40.602265,-111.896237,78759-80350
172137,MONROE ST @ 8274 S,40.601053,-111.896193,78759-80350
172138,MONROE ST @ 8372 S,40.599303,-111.896181,78759-80350
172142,MONROE ST @ 8754 S,40.591605,-111.896061,78759-80350
172143,MONROE BLVD @ 8938 S,40.589372,-111.896006,78759-80350
172146,SOUTH JORDAN PKWY @ 951 W,40.559603,-111.91679,78832-80410
172148,SOUTH JORDAN PKWY @ 972 W,40.560063,-111.917732,78832-80410
172161,9000 S @ 407 W,40.587826,-111.903294,78838-80416
172168,10600 S @ 55 E,40.558982,-111.891668,78730-81494
172169,REDWOOD RD @ 8205 S,40.602077,-111.938552,78719-80362
172170,WASATCH ST @ 84 W,40.605978,-111.894055,78759-80350
172173,700 W @ 8209 S,40.602035,-111.910158,78759-80350
172175,9000 S @ 1720 W,40.587819,-111.939819,78838-80416
172188,JORDAN GATEWAY @ 10575 S,40.559617,-111.902501,78719-78829-78832-80362-80407-80410
172190,10000 S @ 250 W,40.569825,-111.898449,78713-78829-80407-81378
172192,9000 S @ 185 W,40.587957,-111.895461,78838-80416
172193,10000 S @ 255 W,40.569572,-111.898747,78713-78829-80407-81378
172199,10000 S @ 45 W,40.569579,-111.892091,78713-78829-80407-81378
172201,10000 S @ 40 W,40.569821,-111.891641,78713-78829-80407-81378
172203,SANDY PKWY @ 668 W,40.59855,-111.909458,78759-80350
172204,MAIN ST @ 7961 S,40.606757,-111.910225,78759-80350
172208,10000 S @ 220 W,40.569815,-111.896256,78713-78829-80407-81378
172209,SOUTH JORDAN GATEWAY @ 10288 S,40.565675,-111.903808,78713-78829-80407-81378
172210,JORDAN GATEWAY @ 10416 S,40.562,-111.902614,78719-78829-78832-80362-80407-80410
172213,JORDAN GATEWAY @ 10427 S,40.56202,-111.902356,78719-78829-78832-80362-80407-80410
172214,JORDAN GATEWAY @ 10179 S,40.566412,-111.903685,78713-78829-80407-81378
172216,9000 S @ 1411 W,40.587689,-111.932961,78838-80416
172217,9000 S @ 253 W,40.587875,-111.898833,78838-80416
172220,7800 S @ 1410 W,40.609652,-111.932234,78837-80415
172222,7800 S @ 1918 W,40.609635,-111.942764,78837-80415
172223,7800 S @ 2010 W,40.609611,-111.944793,78837-80415
172224,REDWOOD RD @ 8938 S,40.588949,-111.938595,80362
172225,7800 S @ 1477 W,40.609415,-111.934247,78837-80415
172227,9000 S @ 426 W,40.588137,-111.904829,78838-80416
172229,9000 S @ 1236 W,40.587924,-111.927506,78838-80416
172230,9000 S @ 1840 W,40.587853,-111.942035,78838-80416
172231,9000 S @ 2046 W,40.587861,-111.945619,78838-80416
172232,9000 S @ 2240 W,40.587855,-111.948838,78838-80416
172233,9000 S @ 675 W,40.587629,-111.909575,78838-80416
172237,REDWOOD RD @ 9593 S,40.576781,-111.938529,78719-80362
172238,REDWOOD RD @ 9026 S,40.587196,-111.938873,78719-80362
172240,REDWOOD RD @ 10102 S,40.567848,-111.938831,78719-80362
173002,9400 S @ 800 E,40.580504,-111.869442,79000-80567
173003,9400 S @ 880 E,40.580468,-111.866271,79000-80567
173004,9400 S @ 988 E,40.580472,-111.863278,79000-80567
173005,9400 S @ 1156 E,40.580385,-111.857343,79000-80567
173006,9400 S @ 1434 E,40.580304,-111.850142,79000-80567
173008,9400 S @ 1710 E,40.580308,-111.843306,79000-80567
173011,9400 S @ 1555 E,40.580524,-111.847474,79000-80567
173012,9400 S @ 1365 E,40.580568,-111.851677,78817-79000-80567-81670
173013,9400 S @ 1285 E,40.580591,-111.854379,79000-80567
173014,9400 S @ 1165 E,40.580627,-111.857069,79000-80567
173016,9400 S @ 801 E,40.580733,-111.869441,79000-80567
173056,10600 S @ 60 E,40.558769,-111.889948,78730-78833-80411-81494
173076,9400 S @ 730 E,40.580525,-111.871307,79000-80567
173078,1300 E @ 9420 S,40.579568,-111.853389,78730-81494
173082,1300 E @ 10075 S,40.568919,-111.853002,78730-81494
173091,10600 S @ 1069 E,40.558824,-111.860692,78730-81494
173098,1300 E @ 8024 S,40.605055,-111.853264,78730-81494
173099,1300 E @ 8250 S,40.601008,-111.853265,78730-81494
173105,1300 E @ 8800 S,40.590989,-111.853318,78730-81494
173108,1300 E @ 9108 S,40.586028,-111.853347,78730-81494
173111,1300 E @ 9375 S,40.581017,-111.853101,78730
173114,1300 E @ 9085 S,40.585991,-111.853084,78730-81494
173117,1300 E @ 8801 S,40.591289,-111.853044,78730-81494
173119,1300 E @ 8595 S,40.595601,-111.853023,78730-81494
173123,1300 E @ 8245 S,40.601982,-111.852983,78730-81494
173125,1300 E @ 7995 S,40.606041,-111.852984,78730-81494
173128,10600 S @ 950 E,40.558639,-111.865121,78730-78833-80411-81494
173141,STATE ST @ 8020 S,40.605308,-111.890923,78713-81378
173142,STATE ST @ 8100 S,40.604146,-111.890926,78713-81378
173143,STATE ST @ 8282 S,40.600981,-111.890959,78713-81378
173144,STATE ST @ 8390 S,40.599113,-111.890904,78713-81378
173145,STATE ST @ 8510 S,40.596399,-111.890997,78713-81378
173146,STATE ST @ 8718 S,40.593255,-111.891012,78713-81378
173147,STATE ST @ 8848 S,40.591079,-111.891017,78713-81378
173156,STATE ST @ 9673,40.57575,-111.890691,78713-81378
173162,STATE ST @ 8881 S,40.590164,-111.890721,78713-81378
173164,STATE ST @ 8721 S,40.592996,-111.89071,78713-81378
173165,STATE ST @ 8631 S,40.594743,-111.890715,78713-81378
173166,STATE ST @ 8385 S,40.59929,-111.890661,78713-81378
173169,STATE ST @ 8003 S,40.605707,-111.890615,78713-81378
173183,9000 S @ 497 E,40.588263,-111.8775,79000-80567
173193,1300 E @ 10074 S,40.567773,-111.853272,78730-81494
173210,10600 S @ 1050 E,40.558671,-111.861294,78730-81494
173214,10600 S @ 949 E,40.558838,-111.864598,78730-78833-80411-81494
173216,9000 S @ 73 E,40.588221,-111.888496,78838-80416
173218,9000 S @ 30 E,40.587946,-111.889743,78838-80416
173221,9400 S @ 1252 E,40.580326,-111.85477,79000-80567
173222,9400 S @ 1356 E,40.580323,-111.852139,78817-79000-80567-81670
173230,STATE ST @ 8531 S,40.596206,-111.890681,78713-81378
173300,STATE ST @ 8999 S,40.588734,-111.890664,78713-81378
174001,BENGAL BLVD @ 2594 E,40.610061,-111.817733,78729-80368
174004,BENGAL BLVD @ 2988 E,40.609367,-111.808497,78729-80368
174008,BENGAL BLVD @ 3450 E,40.609356,-111.797396,78729-80368
174010,3500 E @ 8100 S,40.603724,-111.796095,78729-80368
174013,WASATCH BLVD @ 8496 S,40.596617,-111.797585,78815-80386
174014,WASATCH BLVD @ 8590 S,40.595099,-111.796757,78815-80386
174022,3500 E @ 8077 S,40.603919,-111.795881,78729-80368
174025,BENGAL BLVD @ 3455 E,40.609498,-111.797137,78729-80368
174032,HIGHLAND DR @ 7796 S,40.609536,-111.832601,78720-78731-78734-80369-81381-81495
174034,HIGHLAND DR @ 8089 S,40.603643,-111.832918,78720-78731-78734-80369-81381-81495
174037,HIGHLAND DR @ 8620 S,40.594337,-111.832166,78720-78731-78734-80369-81381-81495
174040,HIGHLAND DR @ 8887 S,40.590091,-111.833989,78720-78731-78734-80369-81381-81495
174041,HIGHLAND DR @ 8633 S,40.594278,-111.831828,78720-78731-78734-80369-81381-81495
174042,HIGHLAND DR @ 8052 S,40.605037,-111.833112,78720-78731-78734-80369-81381-81495
174044,HIGHLAND DR @ 7817 S,40.609651,-111.832098,78720-78731-78734-80369-81381-81495
174068,9400 S @ 2150 E,40.580335,-111.829489,78817-79000-80567-81670
174069,LITTLE COTTONWOOD RD @ 2580 E,40.576693,-111.816988,78817-81670
